Seed,Clubs,Hearts,Spades,Diamonds,Ace,Two,Three,Four,Five,Six,Seven,Eight,Nine,Ten,Jack,Queen,King,SuitEuclid,SuitEucIgnZero,SuitMedian,SuitMedIgnZero,SuitRange,SuitRngIgnZero,SuitStdDev,SuitSDIgnZero,SuitsPres
2313,1,8,4,3,1,1,2,1,2,1,2,0,1,2,1,1,1,5.0990195135927845,5.0990195135927845,3.5,3.5,7,7,2.5495097567963922,2.5495097567963922,4
2314,3,5,7,1,3,2,2,1,1,1,1,1,1,1,1,0,1,4.47213595499958,4.47213595499958,4.0,4.0,6,6,2.23606797749979,2.23606797749979,4
2315,4,5,4,3,2,2,1,3,0,2,1,2,0,3,0,0,0,1.4142135623730951,1.4142135623730951,4.0,4.0,2,2,0.7071067811865476,0.7071067811865476,4
2316,3,4,3,6,1,0,1,1,0,3,3,1,2,2,0,1,1,2.449489742783178,2.449489742783178,3.5,3.5,3,3,1.224744871391589,1.224744871391589,4
2317,6,4,1,5,1,2,1,2,0,1,0,1,2,2,2,1,1,3.7416573867739413,3.7416573867739413,4.5,4.5,5,5,1.8708286933869707,1.8708286933869707,4
2318,4,2,5,5,1,1,1,1,3,1,1,1,1,1,1,2,1,2.449489742783178,2.449489742783178,4.5,4.5,3,3,1.224744871391589,1.224744871391589,4
2319,3,5,3,5,2,1,2,1,2,1,1,0,2,1,1,0,2,2.0,2.0,4.0,4.0,2,2,1.0,1.0,4
2320,2,5,5,4,1,1,1,0,2,1,2,0,0,2,1,3,2,2.449489742783178,2.449489742783178,4.5,4.5,3,3,1.224744871391589,1.224744871391589,4
2321,3,5,3,5,0,1,3,1,1,2,1,1,0,2,1,1,2,2.0,2.0,4.0,4.0,2,2,1.0,1.0,4
2322,5,1,5,5,1,1,1,1,0,3,2,2,1,1,1,1,1,3.4641016151377544,3.4641016151377544,5.0,5.0,4,4,1.7320508075688772,1.7320508075688772,4
2323,3,5,4,4,1,1,1,2,0,1,3,1,2,2,1,1,0,1.4142135623730951,1.4142135623730951,4.0,4.0,2,2,0.7071067811865476,0.7071067811865476,4
2324,2,5,3,6,2,0,1,1,2,1,1,0,2,2,1,1,2,3.1622776601683795,3.1622776601683795,4.0,4.0,4,4,1.5811388300841898,1.5811388300841898,4
2325,4,3,5,4,1,1,0,2,0,1,2,2,2,2,0,1,2,1.4142135623730951,1.4142135623730951,4.0,4.0,2,2,0.7071067811865476,0.7071067811865476,4
2326,2,5,5,4,2,0,2,0,0,1,2,2,1,2,1,2,1,2.449489742783178,2.449489742783178,4.5,4.5,3,3,1.224744871391589,1.224744871391589,4
2327,3,4,6,3,0,1,1,2,1,3,2,2,0,2,1,1,0,2.449489742783178,2.449489742783178,3.5,3.5,3,3,1.224744871391589,1.224744871391589,4
2328,5,4,3,4,2,1,1,2,0,1,2,2,1,1,2,0,1,1.4142135623730951,1.4142135623730951,4.0,4.0,2,2,0.7071067811865476,0.7071067811865476,4
2329,6,1,6,3,1,0,0,1,0,1,2,2,2,2,1,2,2,4.242640687119285,4.242640687119285,4.5,4.5,5,5,2.1213203435596424,2.1213203435596424,4
2330,4,3,6,3,1,2,2,0,2,1,1,1,2,2,1,1,0,2.449489742783178,2.449489742783178,3.5,3.5,3,3,1.224744871391589,1.224744871391589,4
2331,4,6,3,3,1,1,0,1,0,1,1,3,2,3,1,2,0,2.449489742783178,2.449489742783178,3.5,3.5,3,3,1.224744871391589,1.224744871391589,4
2332,6,6,1,3,1,1,4,0,0,1,2,1,2,0,1,0,3,4.242640687119285,4.242640687119285,4.5,4.5,5,5,2.1213203435596424,2.1213203435596424,4
2333,3,3,5,5,1,2,1,1,2,2,1,1,1,2,0,1,1,2.0,2.0,4.0,4.0,2,2,1.0,1.0,4
2334,6,4,1,5,3,3,0,1,1,2,0,1,0,1,2,2,0,3.7416573867739413,3.7416573867739413,4.5,4.5,5,5,1.8708286933869707,1.8708286933869707,4
2335,4,3,5,4,1,0,1,2,3,1,2,1,1,1,0,1,2,1.4142135623730951,1.4142135623730951,4.0,4.0,2,2,0.7071067811865476,0.7071067811865476,4
2336,3,4,3,6,3,0,1,2,1,2,1,0,2,1,2,0,1,2.449489742783178,2.449489742783178,3.5,3.5,3,3,1.224744871391589,1.224744871391589,4
2337,4,3,3,6,0,1,0,2,1,2,3,1,0,2,1,2,1,2.449489742783178,2.449489742783178,3.5,3.5,3,3,1.224744871391589,1.224744871391589,4
2338,4,6,2,4,2,1,3,1,1,1,1,2,0,1,2,0,1,2.8284271247461903,2.8284271247461903,4.0,4.0,4,4,1.4142135623730951,1.4142135623730951,4
2339,7,2,3,4,1,0,3,1,0,2,0,0,2,1,2,3,1,3.7416573867739413,3.7416573867739413,3.5,3.5,5,5,1.8708286933869707,1.8708286933869707,4
2340,3,5,5,3,1,0,0,2,2,1,1,2,1,1,1,2,2,2.0,2.0,4.0,4.0,2,2,1.0,1.0,4
2341,2,4,7,3,2,0,0,2,1,2,1,2,0,2,2,2,0,3.7416573867739413,3.7416573867739413,3.5,3.5,5,5,1.8708286933869707,1.8708286933869707,4
2342,3,6,2,5,0,1,2,2,0,2,2,0,1,1,2,3,0,3.1622776601683795,3.1622776601683795,4.0,4.0,4,4,1.5811388300841898,1.5811388300841898,4
2343,4,4,3,5,0,3,0,4,2,1,2,1,1,0,1,1,0,1.4142135623730951,1.4142135623730951,4.0,4.0,2,2,0.7071067811865476,0.7071067811865476,4
2344,3,5,3,5,3,2,0,1,1,0,2,1,1,2,1,0,2,2.0,2.0,4.0,4.0,2,2,1.0,1.0,4
2345,5,2,5,4,3,0,2,3,0,1,0,1,1,0,0,2,3,2.449489742783178,2.449489742783178,4.5,4.5,3,3,1.224744871391589,1.224744871391589,4
2346,3,6,4,3,2,1,1,3,1,2,2,0,2,1,0,0,1,2.449489742783178,2.449489742783178,3.5,3.5,3,3,1.224744871391589,1.224744871391589,4
2347,3,4,4,5,1,2,2,2,1,2,1,0,0,1,1,2,1,1.4142135623730951,1.4142135623730951,4.0,4.0,2,2,0.7071067811865476,0.7071067811865476,4
2348,7,4,2,3,1,1,1,3,0,2,0,2,1,0,2,2,1,3.7416573867739413,3.7416573867739413,3.5,3.5,5,5,1.8708286933869707,1.8708286933869707,4
2349,2,5,4,5,2,1,1,3,1,0,1,0,1,2,1,1,2,2.449489742783178,2.449489742783178,4.5,4.5,3,3,1.224744871391589,1.224744871391589,4
2350,6,2,2,6,1,2,1,2,2,0,1,1,2,1,2,1,0,4.0,4.0,4.0,4.0,4,4,2.0,2.0,4
2351,2,5,6,3,1,1,2,1,2,0,2,3,0,1,1,0,2,3.1622776601683795,3.1622776601683795,4.0,4.0,4,4,1.5811388300841898,1.5811388300841898,4
2352,3,7,4,2,0,0,3,2,2,1,2,1,0,0,3,0,2,3.7416573867739413,3.7416573867739413,3.5,3.5,5,5,1.8708286933869707,1.8708286933869707,4
2353,3,6,3,4,0,2,1,1,2,2,1,0,0,3,2,1,1,2.449489742783178,2.449489742783178,3.5,3.5,3,3,1.224744871391589,1.224744871391589,4
2354,6,3,4,3,2,1,1,0,3,1,2,3,2,0,0,0,1,2.449489742783178,2.449489742783178,3.5,3.5,3,3,1.224744871391589,1.224744871391589,4
2355,4,5,3,4,1,1,1,2,0,2,1,1,2,1,0,2,2,1.4142135623730951,1.4142135623730951,4.0,4.0,2,2,0.7071067811865476,0.7071067811865476,4
2356,4,5,3,4,0,3,1,0,0,2,1,2,0,2,1,2,2,1.4142135623730951,1.4142135623730951,4.0,4.0,2,2,0.7071067811865476,0.7071067811865476,4
2357,6,4,4,2,0,2,1,3,2,1,2,1,0,1,1,0,2,2.8284271247461903,2.8284271247461903,4.0,4.0,4,4,1.4142135623730951,1.4142135623730951,4
2358,5,4,2,5,1,1,1,1,1,0,4,2,0,0,2,2,1,2.449489742783178,2.449489742783178,4.5,4.5,3,3,1.224744871391589,1.224744871391589,4
2359,3,5,4,4,1,2,2,1,1,1,3,0,3,0,0,2,0,1.4142135623730951,1.4142135623730951,4.0,4.0,2,2,0.7071067811865476,0.7071067811865476,4
2360,2,4,4,6,1,0,1,1,3,2,1,1,1,2,0,1,2,2.8284271247461903,2.8284271247461903,4.0,4.0,4,4,1.4142135623730951,1.4142135623730951,4
2361,5,2,6,3,2,0,0,2,2,1,0,3,1,1,2,1,1,3.1622776601683795,3.1622776601683795,4.0,4.0,4,4,1.5811388300841898,1.5811388300841898,4
2362,3,2,7,4,3,1,3,0,1,1,3,1,1,0,1,0,1,3.7416573867739413,3.7416573867739413,3.5,3.5,5,5,1.8708286933869707,1.8708286933869707,4
2363,4,3,5,4,1,3,2,0,1,2,0,0,2,1,1,1,2,1.4142135623730951,1.4142135623730951,4.0,4.0,2,2,0.7071067811865476,0.7071067811865476,4
2364,4,3,3,6,2,1,1,1,2,1,1,1,1,2,0,1,2,2.449489742783178,2.449489742783178,3.5,3.5,3,3,1.224744871391589,1.224744871391589,4
2365,3,4,5,4,1,1,1,1,1,0,2,0,1,2,1,3,2,1.4142135623730951,1.4142135623730951,4.0,4.0,2,2,0.7071067811865476,0.7071067811865476,4
2366,6,3,4,3,1,0,1,1,3,0,2,1,1,1,2,1,2,2.449489742783178,2.449489742783178,3.5,3.5,3,3,1.224744871391589,1.224744871391589,4
2367,4,3,4,5,0,0,2,3,2,2,0,2,0,2,1,1,1,1.4142135623730951,1.4142135623730951,4.0,4.0,2,2,0.7071067811865476,0.7071067811865476,4
2368,4,3,7,2,2,1,2,1,1,1,0,1,0,2,1,2,2,3.7416573867739413,3.7416573867739413,3.5,3.5,5,5,1.8708286933869707,1.8708286933869707,4
2369,5,5,3,3,1,2,1,1,1,1,2,2,2,1,1,0,1,2.0,2.0,4.0,4.0,2,2,1.0,1.0,4
2370,4,4,5,3,2,1,0,3,2,1,1,3,0,0,1,0,2,1.4142135623730951,1.4142135623730951,4.0,4.0,2,2,0.7071067811865476,0.7071067811865476,4
2371,5,4,3,4,0,3,1,1,2,0,0,1,2,1,3,1,1,1.4142135623730951,1.4142135623730951,4.0,4.0,2,2,0.7071067811865476,0.7071067811865476,4
2372,4,3,5,4,3,2,1,2,1,1,1,2,0,2,0,1,0,1.4142135623730951,1.4142135623730951,4.0,4.0,2,2,0.7071067811865476,0.7071067811865476,4
2373,4,4,4,4,1,1,1,1,0,1,1,1,3,2,1,1,2,0.0,0.0,4.0,4.0,0,0,0.0,0.0,4
2374,1,4,7,4,2,2,2,1,0,0,1,1,1,2,1,2,1,4.242640687119285,4.242640687119285,4.0,4.0,6,6,2.1213203435596424,2.1213203435596424,4
2375,6,3,3,4,2,1,0,0,1,1,1,1,2,3,1,2,1,2.449489742783178,2.449489742783178,3.5,3.5,3,3,1.224744871391589,1.224744871391589,4
2376,2,3,5,6,2,2,1,2,1,1,1,2,0,1,1,0,2,3.1622776601683795,3.1622776601683795,4.0,4.0,4,4,1.5811388300841898,1.5811388300841898,4
2377,5,4,3,4,1,3,2,1,2,0,0,1,2,0,1,3,0,1.4142135623730951,1.4142135623730951,4.0,4.0,2,2,0.7071067811865476,0.7071067811865476,4
2378,4,3,3,6,2,2,3,1,0,2,2,1,1,0,1,0,1,2.449489742783178,2.449489742783178,3.5,3.5,3,3,1.224744871391589,1.224744871391589,4
2379,3,5,5,3,1,3,2,1,0,0,1,1,2,2,0,1,2,2.0,2.0,4.0,4.0,2,2,1.0,1.0,4
2380,5,6,3,2,2,2,2,1,2,1,1,0,1,2,0,0,2,3.1622776601683795,3.1622776601683795,4.0,4.0,4,4,1.5811388300841898,1.5811388300841898,4
2381,3,5,4,4,2,1,1,2,3,2,1,0,1,0,1,1,1,1.4142135623730951,1.4142135623730951,4.0,4.0,2,2,0.7071067811865476,0.7071067811865476,4
2382,6,3,3,4,2,0,3,2,1,3,0,0,1,0,2,2,0,2.449489742783178,2.449489742783178,3.5,3.5,3,3,1.224744871391589,1.224744871391589,4
2383,4,6,5,1,1,2,0,1,1,2,2,1,1,3,0,2,0,3.7416573867739413,3.7416573867739413,4.5,4.5,5,5,1.8708286933869707,1.8708286933869707,4
2384,5,3,4,4,2,0,0,0,3,2,3,2,0,0,1,1,2,1.4142135623730951,1.4142135623730951,4.0,4.0,2,2,0.7071067811865476,0.7071067811865476,4
2385,2,5,4,5,1,0,1,1,1,1,2,2,2,2,2,0,1,2.449489742783178,2.449489742783178,4.5,4.5,3,3,1.224744871391589,1.224744871391589,4
2386,3,4,1,8,0,2,0,1,1,1,1,3,1,3,1,1,1,5.0990195135927845,5.0990195135927845,3.5,3.5,7,7,2.5495097567963922,2.5495097567963922,4
2387,3,6,3,4,2,0,0,1,3,1,0,1,2,2,1,2,1,2.449489742783178,2.449489742783178,3.5,3.5,3,3,1.224744871391589,1.224744871391589,4
2388,4,4,3,5,2,0,0,1,0,1,3,1,2,3,2,0,1,1.4142135623730951,1.4142135623730951,4.0,4.0,2,2,0.7071067811865476,0.7071067811865476,4
2389,2,3,5,6,1,3,0,2,2,1,2,0,1,1,1,2,0,3.1622776601683795,3.1622776601683795,4.0,4.0,4,4,1.5811388300841898,1.5811388300841898,4
2390,4,2,4,6,2,1,0,1,1,2,2,1,1,2,2,0,1,2.8284271247461903,2.8284271247461903,4.0,4.0,4,4,1.4142135623730951,1.4142135623730951,4
2391,4,5,4,3,1,1,1,2,1,1,2,1,1,0,2,2,1,1.4142135623730951,1.4142135623730951,4.0,4.0,2,2,0.7071067811865476,0.7071067811865476,4
2392,4,4,2,6,1,2,2,1,3,0,2,0,0,2,1,1,1,2.8284271247461903,2.8284271247461903,4.0,4.0,4,4,1.4142135623730951,1.4142135623730951,4
2393,2,7,3,4,4,0,1,3,0,0,2,2,1,0,0,2,1,3.7416573867739413,3.7416573867739413,3.5,3.5,5,5,1.8708286933869707,1.8708286933869707,4
2394,5,4,4,3,2,1,1,1,1,0,1,3,2,0,2,2,0,1.4142135623730951,1.4142135623730951,4.0,4.0,2,2,0.7071067811865476,0.7071067811865476,4
2395,3,3,6,4,0,3,2,3,2,2,1,1,0,1,0,0,1,2.449489742783178,2.449489742783178,3.5,3.5,3,3,1.224744871391589,1.224744871391589,4
2396,6,6,3,1,1,1,1,0,2,2,1,0,3,1,2,1,1,4.242640687119285,4.242640687119285,4.5,4.5,5,5,2.1213203435596424,2.1213203435596424,4
2397,3,7,4,2,0,2,1,2,1,0,1,2,3,1,2,0,1,3.7416573867739413,3.7416573867739413,3.5,3.5,5,5,1.8708286933869707,1.8708286933869707,4
2398,4,6,2,4,1,3,0,1,1,0,1,2,2,2,1,1,1,2.8284271247461903,2.8284271247461903,4.0,4.0,4,4,1.4142135623730951,1.4142135623730951,4
2399,2,4,3,7,0,2,2,0,1,2,1,2,0,2,1,2,1,3.7416573867739413,3.7416573867739413,3.5,3.5,5,5,1.8708286933869707,1.8708286933869707,4
2400,4,2,4,6,0,0,2,1,1,0,2,1,1,3,2,1,2,2.8284271247461903,2.8284271247461903,4.0,4.0,4,4,1.4142135623730951,1.4142135623730951,4
2401,3,6,2,5,1,4,1,2,0,0,1,0,0,2,2,2,1,3.1622776601683795,3.1622776601683795,4.0,4.0,4,4,1.5811388300841898,1.5811388300841898,4
2402,4,5,4,3,2,0,1,1,0,1,2,2,1,2,1,2,1,1.4142135623730951,1.4142135623730951,4.0,4.0,2,2,0.7071067811865476,0.7071067811865476,4
2403,3,3,3,7,2,1,0,3,1,1,1,0,2,1,2,0,2,3.4641016151377544,3.4641016151377544,3.0,3.0,4,4,1.7320508075688772,1.7320508075688772,4
2404,4,3,4,5,2,2,1,0,0,0,2,1,2,2,2,1,1,1.4142135623730951,1.4142135623730951,4.0,4.0,2,2,0.7071067811865476,0.7071067811865476,4
2405,5,4,1,6,2,0,1,1,0,2,2,1,1,1,2,1,2,3.7416573867739413,3.7416573867739413,4.5,4.5,5,5,1.8708286933869707,1.8708286933869707,4
2406,4,4,4,4,3,0,1,1,2,1,0,0,0,3,2,2,1,0.0,0.0,4.0,4.0,0,0,0.0,0.0,4
2407,4,3,5,4,3,0,2,1,1,1,1,0,2,1,1,3,0,1.4142135623730951,1.4142135623730951,4.0,4.0,2,2,0.7071067811865476,0.7071067811865476,4
2408,2,6,3,5,2,1,0,0,1,1,2,1,0,1,3,3,1,3.1622776601683795,3.1622776601683795,4.0,4.0,4,4,1.5811388300841898,1.5811388300841898,4
2409,1,6,5,4,1,2,0,1,0,2,0,0,0,1,4,2,3,3.7416573867739413,3.7416573867739413,4.5,4.5,5,5,1.8708286933869707,1.8708286933869707,4
2410,4,3,7,2,1,1,3,1,1,1,3,0,2,2,1,0,0,3.7416573867739413,3.7416573867739413,3.5,3.5,5,5,1.8708286933869707,1.8708286933869707,4
2411,3,6,5,2,1,1,2,0,0,1,2,1,1,3,1,1,2,3.1622776601683795,3.1622776601683795,4.0,4.0,4,4,1.5811388300841898,1.5811388300841898,4
2412,2,3,4,7,0,2,2,0,1,0,1,2,1,2,3,1,1,3.7416573867739413,3.7416573867739413,3.5,3.5,5,5,1.8708286933869707,1.8708286933869707,4
2413,0,6,5,5,0,1,3,2,0,0,1,3,2,1,1,1,1,4.69041575982343,0.816496580927726,5.0,5.0,6,1,2.345207879911715,0.4714045207910317,3
2414,5,2,2,7,1,0,2,1,3,1,1,2,0,2,0,1,2,4.242640687119285,4.242640687119285,3.5,3.5,5,5,2.1213203435596424,2.1213203435596424,4
2415,4,5,4,3,0,2,0,2,0,2,3,0,2,2,1,2,0,1.4142135623730951,1.4142135623730951,4.0,4.0,2,2,0.7071067811865476,0.7071067811865476,4
2416,6,3,3,4,2,2,1,4,0,1,2,0,2,1,0,0,1,2.449489742783178,2.449489742783178,3.5,3.5,3,3,1.224744871391589,1.224744871391589,4
2417,5,2,5,4,0,1,2,1,1,2,1,0,3,1,1,1,2,2.449489742783178,2.449489742783178,4.5,4.5,3,3,1.224744871391589,1.224744871391589,4
2418,5,3,4,4,1,2,1,1,1,1,2,2,1,0,1,1,2,1.4142135623730951,1.4142135623730951,4.0,4.0,2,2,0.7071067811865476,0.7071067811865476,4
2419,3,4,6,3,0,1,4,0,1,1,2,0,2,1,2,1,1,2.449489742783178,2.449489742783178,3.5,3.5,3,3,1.224744871391589,1.224744871391589,4
2420,2,4,5,5,1,0,3,1,2,2,0,0,0,2,3,2,0,2.449489742783178,2.449489742783178,4.5,4.5,3,3,1.224744871391589,1.224744871391589,4
2421,4,5,4,3,1,0,0,1,2,3,0,1,1,3,2,2,0,1.4142135623730951,1.4142135623730951,4.0,4.0,2,2,0.7071067811865476,0.7071067811865476,4
2422,4,4,6,2,0,1,3,0,3,1,2,0,4,0,1,1,0,2.8284271247461903,2.8284271247461903,4.0,4.0,4,4,1.4142135623730951,1.4142135623730951,4
2423,5,4,4,3,1,0,0,0,1,2,1,2,2,1,2,1,3,1.4142135623730951,1.4142135623730951,4.0,4.0,2,2,0.7071067811865476,0.7071067811865476,4
2424,2,6,5,3,2,1,1,1,1,1,2,0,0,2,1,1,3,3.1622776601683795,3.1622776601683795,4.0,4.0,4,4,1.5811388300841898,1.5811388300841898,4
2425,6,2,4,4,1,1,2,2,0,1,2,2,1,0,0,1,3,2.8284271247461903,2.8284271247461903,4.0,4.0,4,4,1.4142135623730951,1.4142135623730951,4
2426,5,2,2,7,0,2,2,0,1,2,1,2,1,2,1,1,1,4.242640687119285,4.242640687119285,3.5,3.5,5,5,2.1213203435596424,2.1213203435596424,4
2427,4,5,5,2,1,2,1,1,2,2,1,1,1,1,2,0,1,2.449489742783178,2.449489742783178,4.5,4.5,3,3,1.224744871391589,1.224744871391589,4
2428,3,5,5,3,2,2,1,2,0,2,3,1,1,1,0,1,0,2.0,2.0,4.0,4.0,2,2,1.0,1.0,4
2429,2,3,6,5,2,1,1,1,0,1,1,3,1,2,1,0,2,3.1622776601683795,3.1622776601683795,4.0,4.0,4,4,1.5811388300841898,1.5811388300841898,4
2430,4,4,4,4,4,1,1,0,2,0,2,0,2,1,0,2,1,0.0,0.0,4.0,4.0,0,0,0.0,0.0,4
2431,3,3,5,5,0,3,0,3,0,1,0,1,2,2,1,2,1,2.0,2.0,4.0,4.0,2,2,1.0,1.0,4
2432,6,1,5,4,0,1,3,0,0,1,2,2,2,1,2,1,1,3.7416573867739413,3.7416573867739413,4.5,4.5,5,5,1.8708286933869707,1.8708286933869707,4
2433,4,3,5,4,2,1,1,1,2,0,1,1,1,2,2,0,2,1.4142135623730951,1.4142135623730951,4.0,4.0,2,2,0.7071067811865476,0.7071067811865476,4
2434,3,4,4,5,1,2,0,2,0,1,2,1,3,2,0,2,0,1.4142135623730951,1.4142135623730951,4.0,4.0,2,2,0.7071067811865476,0.7071067811865476,4
2435,3,4,3,6,0,1,0,1,3,1,2,1,2,1,2,1,1,2.449489742783178,2.449489742783178,3.5,3.5,3,3,1.224744871391589,1.224744871391589,4
2436,4,5,3,4,0,2,0,0,1,1,2,1,1,3,2,3,0,1.4142135623730951,1.4142135623730951,4.0,4.0,2,2,0.7071067811865476,0.7071067811865476,4
2437,6,4,2,4,3,1,1,2,2,0,1,0,2,1,2,1,0,2.8284271247461903,2.8284271247461903,4.0,4.0,4,4,1.4142135623730951,1.4142135623730951,4
2438,5,2,5,4,2,0,1,1,2,0,2,0,1,1,1,4,1,2.449489742783178,2.449489742783178,4.5,4.5,3,3,1.224744871391589,1.224744871391589,4
2439,4,7,4,1,2,2,0,2,1,0,0,1,1,2,1,2,2,4.242640687119285,4.242640687119285,4.0,4.0,6,6,2.1213203435596424,2.1213203435596424,4
2440,5,5,3,3,2,0,0,1,1,2,1,1,3,0,1,2,2,2.0,2.0,4.0,4.0,2,2,1.0,1.0,4
2441,5,8,2,1,2,1,0,1,1,2,2,1,1,2,1,1,1,5.477225575051661,5.477225575051661,3.5,3.5,7,7,2.7386127875258306,2.7386127875258306,4
2442,3,4,4,5,0,3,1,0,0,2,0,0,3,2,0,3,2,1.4142135623730951,1.4142135623730951,4.0,4.0,2,2,0.7071067811865476,0.7071067811865476,4
2443,4,3,2,7,1,2,2,1,2,0,0,0,2,2,1,1,2,3.7416573867739413,3.7416573867739413,3.5,3.5,5,5,1.8708286933869707,1.8708286933869707,4
2444,3,2,5,6,1,2,3,0,0,0,2,2,0,1,2,2,1,3.1622776601683795,3.1622776601683795,4.0,4.0,4,4,1.5811388300841898,1.5811388300841898,4
2445,4,6,2,4,0,1,3,1,2,1,3,0,1,2,2,0,0,2.8284271247461903,2.8284271247461903,4.0,4.0,4,4,1.4142135623730951,1.4142135623730951,4
2446,6,3,4,3,0,0,2,0,3,0,3,1,1,2,1,2,1,2.449489742783178,2.449489742783178,3.5,3.5,3,3,1.224744871391589,1.224744871391589,4
2447,2,5,5,4,2,1,1,4,0,2,3,1,0,0,0,2,0,2.449489742783178,2.449489742783178,4.5,4.5,3,3,1.224744871391589,1.224744871391589,4
2448,4,4,3,5,2,1,0,2,1,2,3,1,1,1,1,0,1,1.4142135623730951,1.4142135623730951,4.0,4.0,2,2,0.7071067811865476,0.7071067811865476,4
2449,6,2,5,3,2,2,0,3,3,1,1,2,1,0,0,0,1,3.1622776601683795,3.1622776601683795,4.0,4.0,4,4,1.5811388300841898,1.5811388300841898,4
2450,4,8,2,2,2,1,1,0,2,1,2,2,1,0,1,2,1,4.898979485566356,4.898979485566356,3.0,3.0,6,6,2.449489742783178,2.449489742783178,4
2451,3,4,6,3,1,1,0,4,2,2,3,0,1,1,1,0,0,2.449489742783178,2.449489742783178,3.5,3.5,3,3,1.224744871391589,1.224744871391589,4
2452,2,2,6,6,2,1,1,1,2,2,0,2,0,2,0,1,2,4.0,4.0,4.0,4.0,4,4,2.0,2.0,4
2453,5,3,1,7,2,0,0,0,2,1,3,2,3,1,1,1,0,4.47213595499958,4.47213595499958,4.0,4.0,6,6,2.23606797749979,2.23606797749979,4
2454,4,5,4,3,1,2,0,2,0,3,0,1,1,1,1,1,3,1.4142135623730951,1.4142135623730951,4.0,4.0,2,2,0.7071067811865476,0.7071067811865476,4
2455,4,6,4,2,1,0,0,1,1,2,2,2,1,1,1,3,1,2.8284271247461903,2.8284271247461903,4.0,4.0,4,4,1.4142135623730951,1.4142135623730951,4
2456,4,7,0,5,1,2,1,1,0,1,3,2,0,1,1,2,1,5.0990195135927845,2.1602468994692865,4.5,5.0,7,3,2.5495097567963922,1.247219128924647,3
2457,5,3,5,3,3,1,1,2,1,1,1,1,0,3,2,0,0,2.0,2.0,4.0,4.0,2,2,1.0,1.0,4
2458,5,2,4,5,2,3,0,1,3,0,2,1,0,0,1,3,0,2.449489742783178,2.449489742783178,4.5,4.5,3,3,1.224744871391589,1.224744871391589,4
2459,5,4,4,3,1,2,2,1,0,0,2,2,1,1,2,2,0,1.4142135623730951,1.4142135623730951,4.0,4.0,2,2,0.7071067811865476,0.7071067811865476,4
2460,4,4,1,7,1,0,2,2,2,2,1,2,1,0,0,1,2,4.242640687119285,4.242640687119285,4.0,4.0,6,6,2.1213203435596424,2.1213203435596424,4
2461,4,5,5,2,1,0,2,3,1,1,1,1,0,2,1,2,1,2.449489742783178,2.449489742783178,4.5,4.5,3,3,1.224744871391589,1.224744871391589,4
2462,2,4,6,4,1,2,2,2,1,1,1,2,0,1,2,0,1,2.8284271247461903,2.8284271247461903,4.0,4.0,4,4,1.4142135623730951,1.4142135623730951,4
2463,2,5,3,6,2,0,2,2,1,2,0,1,2,0,2,1,1,3.1622776601683795,3.1622776601683795,4.0,4.0,4,4,1.5811388300841898,1.5811388300841898,4
2464,7,4,3,2,1,0,0,2,2,1,3,2,2,0,1,1,1,3.7416573867739413,3.7416573867739413,3.5,3.5,5,5,1.8708286933869707,1.8708286933869707,4
2465,7,2,4,3,0,0,1,0,1,0,3,3,1,2,2,3,0,3.7416573867739413,3.7416573867739413,3.5,3.5,5,5,1.8708286933869707,1.8708286933869707,4
2466,3,4,4,5,2,0,1,1,1,0,2,2,0,2,2,1,2,1.4142135623730951,1.4142135623730951,4.0,4.0,2,2,0.7071067811865476,0.7071067811865476,4
2467,3,7,5,1,2,0,0,3,1,1,1,1,1,2,1,1,2,4.47213595499958,4.47213595499958,4.0,4.0,6,6,2.23606797749979,2.23606797749979,4
2468,6,2,4,4,2,0,2,0,1,0,3,0,2,3,1,1,1,2.8284271247461903,2.8284271247461903,4.0,4.0,4,4,1.4142135623730951,1.4142135623730951,4
2469,3,4,2,7,2,2,0,1,1,1,0,1,1,1,3,1,2,3.7416573867739413,3.7416573867739413,3.5,3.5,5,5,1.8708286933869707,1.8708286933869707,4
2470,4,5,3,4,2,1,1,2,1,2,3,1,0,0,0,2,1,1.4142135623730951,1.4142135623730951,4.0,4.0,2,2,0.7071067811865476,0.7071067811865476,4
2471,5,5,2,4,2,1,1,2,0,0,3,1,1,0,2,1,2,2.449489742783178,2.449489742783178,4.5,4.5,3,3,1.224744871391589,1.224744871391589,4
2472,4,3,6,3,2,3,2,1,1,0,3,1,0,0,1,1,1,2.449489742783178,2.449489742783178,3.5,3.5,3,3,1.224744871391589,1.224744871391589,4
2473,5,4,3,4,2,2,2,2,0,2,3,0,1,1,0,0,1,1.4142135623730951,1.4142135623730951,4.0,4.0,2,2,0.7071067811865476,0.7071067811865476,4
2474,3,5,3,5,3,1,0,1,1,0,2,2,1,1,0,1,3,2.0,2.0,4.0,4.0,2,2,1.0,1.0,4
2475,5,4,2,5,0,2,2,1,2,1,2,3,1,0,0,1,1,2.449489742783178,2.449489742783178,4.5,4.5,3,3,1.224744871391589,1.224744871391589,4
2476,6,4,2,4,1,1,2,3,1,2,1,1,0,1,0,0,3,2.8284271247461903,2.8284271247461903,4.0,4.0,4,4,1.4142135623730951,1.4142135623730951,4
2477,2,3,6,5,0,2,2,1,1,1,1,1,1,1,0,2,3,3.1622776601683795,3.1622776601683795,4.0,4.0,4,4,1.5811388300841898,1.5811388300841898,4
